session,condition_a,condition_b,comparison_type,wj_unsigned,sign_inversion_pct,mean_speed_a,mean_speed_b,delta_speed
ses-754312389,natural_scenes_presentations_10.0,natural_movie_one_presentations_12.0,diff,0.04860586024116337,82.9535737869883,0.809,1.972,1.162
ses-754312389,natural_scenes_presentations_10.0,flashes_presentations_1.0,diff,0.4182593337154482,88.77584889355887,0.809,1.083,0.274
ses-754312389,natural_scenes_presentations_9.0,static_gratings_presentations_8.0,diff,0.5767732276760114,91.36739627222806,6.662,5.749,0.912
ses-754312389,natural_scenes_presentations_9.0,drifting_gratings_presentations_7.0,diff,0.47329697038354357,91.61837551894334,6.662,1.591,5.07
ses-754312389,natural_scenes_presentations_9.0,drifting_gratings_presentations_5.0,diff,0.436704689069007,91.5731622090538,6.662,0.626,6.036
ses-754312389,natural_scenes_presentations_9.0,drifting_gratings_presentations_2.0,diff,0.42732619585525045,91.64053208749807,6.662,1.378,5.284
ses-754312389,natural_scenes_presentations_9.0,natural_movie_one_presentations_12.0,diff,0.05267420421462898,83.05859489282395,6.662,1.972,4.69
ses-754312389,natural_scenes_presentations_9.0,flashes_presentations_1.0,diff,0.40103790127957367,88.66630100191502,6.662,1.083,5.578
ses-754312389,static_gratings_presentations_8.0,drifting_gratings_presentations_7.0,diff,0.5167225298093444,92.03551981329336,5.749,1.591,4.158
ses-754312389,static_gratings_presentations_8.0,drifting_gratings_presentations_5.0,diff,0.46432816019317874,91.93416723856414,5.749,0.626,5.123
ses-754312389,static_gratings_presentations_8.0,drifting_gratings_presentations_2.0,diff,0.44325836340517183,91.90972199454617,5.749,1.378,4.371
ses-754312389,static_gratings_presentations_8.0,natural_movie_one_presentations_12.0,diff,0.0493570489177696,83.27872325250972,5.749,1.972,3.778
ses-754312389,static_gratings_presentations_8.0,flashes_presentations_1.0,diff,0.3947605389356732,88.91553494585051,5.749,1.083,4.666
ses-754312389,drifting_gratings_presentations_7.0,drifting_gratings_presentations_5.0,same,0.5674681083890479,93.35053217088391,1.591,0.626,0.966
ses-754312389,drifting_gratings_presentations_7.0,drifting_gratings_presentations_2.0,same,0.5028615060993714,93.02695049901318,1.591,1.378,0.213
ses-754312389,drifting_gratings_presentations_7.0,natural_movie_one_presentations_12.0,diff,0.03899392773007284,84.15610262884125,1.591,1.972,0.38
ses-754312389,drifting_gratings_presentations_7.0,flashes_presentations_1.0,diff,0.37278828229728767,89.87681332655194,1.591,1.083,0.508
ses-754312389,drifting_gratings_presentations_5.0,drifting_gratings_presentations_2.0,same,0.5685116550383967,93.4080273613221,0.626,1.378,0.752
ses-754312389,drifting_gratings_presentations_5.0,natural_movie_one_presentations_12.0,diff,0.03687160269283735,84.27657506951695,0.626,1.972,1.346
ses-754312389,drifting_gratings_presentations_5.0,flashes_presentations_1.0,diff,0.3915448884920267,90.10883798061865,0.626,1.083,0.458
ses-754312389,drifting_gratings_presentations_2.0,natural_movie_one_presentations_12.0,diff,0.036394437861958555,84.31038815384485,1.378,1.972,0.594
ses-754312389,drifting_gratings_presentations_2.0,flashes_presentations_1.0,diff,0.4187773295851518,90.27657328690412,1.378,1.083,0.295
ses-754312389,natural_movie_one_presentations_12.0,flashes_presentations_1.0,diff,0.04600087283355539,82.05161641732259,1.972,1.083,0.888
ses-743475441,spontaneous_presentations_spontaneous,gabors_presentations_0.0,diff,0.2643056860536617,92.84738279990586,0.894,1.05,0.156
ses-743475441,spontaneous_presentations_spontaneous,static_gratings_presentations_14.0,diff,0.4432799773408473,90.74360862385748,0.894,1.417,0.523
ses-743475441,spontaneous_presentations_spontaneous,natural_scenes_presentations_13.0,diff,0.4520536292978507,90.67695220862288,0.894,1.657,0.763
ses-743475441,spontaneous_presentations_spontaneous,static_gratings_presentations_8.0,diff,0.4619177173539692,90.48400052466556,0.894,0.294,0.6
ses-743475441,spontaneous_presentations_spontaneous,natural_scenes_presentations_9.0,diff,0.4672449223052241,90.74133389122011,0.894,0.578,0.315
ses-743475441,spontaneous_presentations_spontaneous,static_gratings_presentations_11.0,diff,0.4395721739292543,90.73531934031995,0.894,0.0,0.893
ses-743475441,spontaneous_presentations_spontaneous,natural_scenes_presentations_10.0,diff,0.46841995038115014,90.57648568756098,0.894,0.998,0.105
ses-743475441,spontaneous_presentations_spontaneous,drifting_gratings_presentations_7.0,diff,0.4179116772255304,91.69452567933254,0.894,-0.002,0.895
ses-743475441,spontaneous_presentations_spontaneous,drifting_gratings_presentations_5.0,diff,0.47470829198214326,90.61212878610485,0.894,1.293,0.399
ses-743475441,spontaneous_presentations_spontaneous,drifting_gratings_presentations_2.0,diff,0.40317459903615843,91.3611280546773,0.894,0.164,0.73
ses-743475441,spontaneous_presentations_spontaneous,flashes_presentations_1.0,diff,0.2576595001961298,91.26213519227294,0.894,-0.008,0.902
ses-743475441,gabors_presentations_0.0,static_gratings_presentations_14.0,diff,0.2589379094802101,92.96941685925245,1.05,1.417,0.367
ses-743475441,gabors_presentations_0.0,natural_scenes_presentations_13.0,diff,0.27081963291166694,93.01588021602174,1.05,1.657,0.607
ses-743475441,gabors_presentations_0.0,static_gratings_presentations_8.0,diff,0.27237517003267725,92.8717483636857,1.05,0.294,0.756
ses-743475441,gabors_presentations_0.0,natural_scenes_presentations_9.0,diff,0.28446345713389715,93.08907667219032,1.05,0.578,0.471
ses-743475441,gabors_presentations_0.0,static_gratings_presentations_11.0,diff,0.2590541796486681,92.98084019945665,1.05,0.0,1.049
ses-743475441,gabors_presentations_0.0,natural_scenes_presentations_10.0,diff,0.2730957656004258,92.80980673997064,1.05,0.998,0.051
ses-743475441,gabors_presentations_0.0,drifting_gratings_presentations_7.0,diff,0.26613831272426947,93.76107129500643,1.05,-0.002,1.051
ses-743475441,gabors_presentations_0.0,drifting_gratings_presentations_5.0,diff,0.28763580274077233,93.08601204833167,1.05,1.293,0.243
ses-743475441,gabors_presentations_0.0,drifting_gratings_presentations_2.0,diff,0.28230120853858476,93.70279694008954,1.05,0.164,0.886
ses-743475441,gabors_presentations_0.0,flashes_presentations_1.0,diff,0.38934598036262374,93.61076421484333,1.05,-0.008,1.058
ses-743475441,static_gratings_presentations_14.0,natural_scenes_presentations_13.0,diff,0.6203255070896591,92.44798610408486,1.417,1.657,0.24
ses-743475441,static_gratings_presentations_14.0,static_gratings_presentations_8.0,same,0.44051163539697835,90.84129467815293,1.417,0.294,1.123
ses-743475441,static_gratings_presentations_14.0,natural_scenes_presentations_9.0,diff,0.5098627979926952,91.68055033654211,1.417,0.578,0.839
ses-743475441,static_gratings_presentations_14.0,static_gratings_presentations_11.0,same,0.5304514489182682,91.84526330438788,1.417,0.0,1.417
ses-743475441,static_gratings_presentations_14.0,natural_scenes_presentations_10.0,diff,0.5439569019036393,91.70976477982138,1.417,0.998,0.419
ses-743475441,static_gratings_presentations_14.0,drifting_gratings_presentations_7.0,diff,0.3996877560234335,91.82084495392661,1.417,-0.002,1.419
ses-743475441,static_gratings_presentations_14.0,drifting_gratings_presentations_5.0,diff,0.4729038462029146,91.28815001176089,1.417,1.293,0.124
ses-743475441,static_gratings_presentations_14.0,drifting_gratings_presentations_2.0,diff,0.3668040011030395,91.51952923648773,1.417,0.164,1.253
ses-743475441,static_gratings_presentations_14.0,flashes_presentations_1.0,diff,0.2702165604876026,91.44140677794593,1.417,-0.008,1.425
ses-743475441,natural_scenes_presentations_13.0,static_gratings_presentations_8.0,diff,0.43706372542456984,90.58311914601616,1.657,0.294,1.363
ses-743475441,natural_scenes_presentations_13.0,natural_scenes_presentations_9.0,same,0.5531537673326359,91.96905037294455,1.657,0.578,1.078
ses-743475441,natural_scenes_presentations_13.0,static_gratings_presentations_11.0,diff,0.5026084149725762,91.60630135641902,1.657,0.0,1.656
ses-743475441,natural_scenes_presentations_13.0,natural_scenes_presentations_10.0,same,0.5869631661686372,91.89683021947612,1.657,0.998,0.658
ses-743475441,natural_scenes_presentations_13.0,drifting_gratings_presentations_7.0,diff,0.39729165990317483,91.74988911361146,1.657,-0.002,1.658
ses-743475441,natural_scenes_presentations_13.0,drifting_gratings_presentations_5.0,diff,0.4740908752025201,91.1588303570452,1.657,1.293,0.364
ses-743475441,natural_scenes_presentations_13.0,drifting_gratings_presentations_2.0,diff,0.37121625910717054,91.50791620202973,1.657,0.164,1.493
ses-743475441,natural_scenes_presentations_13.0,flashes_presentations_1.0,diff,0.2761802079650053,91.45792723346872,1.657,-0.008,1.665
ses-743475441,static_gratings_presentations_8.0,natural_scenes_presentations_9.0,diff,0.49082449914038667,90.99901337896435,0.294,0.578,0.285
ses-743475441,static_gratings_presentations_8.0,static_gratings_presentations_11.0,same,0.4829335349178337,91.31402512449567,0.294,0.0,0.293
ses-743475441,static_gratings_presentations_8.0,natural_scenes_presentations_10.0,diff,0.47649847509463233,90.65273631270372,0.294,0.998,0.705
ses-743475441,static_gratings_presentations_8.0,drifting_gratings_presentations_7.0,diff,0.5471593887806433,92.27304766313993,0.294,-0.002,0.295
ses-743475441,static_gratings_presentations_8.0,drifting_gratings_presentations_5.0,diff,0.4867381960213756,90.83417959950984,0.294,1.293,0.999
ses-743475441,static_gratings_presentations_8.0,drifting_gratings_presentations_2.0,diff,0.46805335551346716,91.39789778263714,0.294,0.164,0.13
ses-743475441,static_gratings_presentations_8.0,flashes_presentations_1.0,diff,0.28069432401883154,91.44578460040255,0.294,-0.008,0.302
ses-743475441,natural_scenes_presentations_9.0,static_gratings_presentations_11.0,diff,0.5354584867532727,91.94913065597713,0.578,0.0,0.578
ses-743475441,natural_scenes_presentations_9.0,natural_scenes_presentations_10.0,same,0.6238976168565665,92.10047723810963,0.578,0.998,0.42
ses-743475441,natural_scenes_presentations_9.0,drifting_gratings_presentations_7.0,diff,0.43017619490313974,91.97038779937074,0.578,-0.002,0.58
ses-743475441,natural_scenes_presentations_9.0,drifting_gratings_presentations_5.0,diff,0.4970716485772315,91.34736457461268,0.578,1.293,0.715
ses-743475441,natural_scenes_presentations_9.0,drifting_gratings_presentations_2.0,diff,0.39569154164048037,91.66826821517304,0.578,0.164,0.414
ses-743475441,natural_scenes_presentations_9.0,flashes_presentations_1.0,diff,0.2987649516577141,91.6386649046183,0.578,-0.008,0.587
ses-743475441,static_gratings_presentations_11.0,natural_scenes_presentations_10.0,diff,0.54547250541579,91.89520374259452,0.0,0.998,0.998
ses-743475441,static_gratings_presentations_11.0,drifting_gratings_presentations_7.0,diff,0.44008198735749643,92.17828369457048,0.0,-0.002,0.002
ses-743475441,static_gratings_presentations_11.0,drifting_gratings_presentations_5.0,diff,0.45811857413602525,91.23409416684426,0.0,1.293,1.293
ses-743475441,static_gratings_presentations_11.0,drifting_gratings_presentations_2.0,diff,0.38130289878535,91.58197988790857,0.0,0.164,0.164
ses-743475441,static_gratings_presentations_11.0,flashes_presentations_1.0,diff,0.27717328491954846,91.57448030455588,0.0,-0.008,0.009
ses-743475441,natural_scenes_presentations_10.0,drifting_gratings_presentations_7.0,diff,0.4195144665425365,91.75487513521226,0.998,-0.002,1.0
ses-743475441,natural_scenes_presentations_10.0,drifting_gratings_presentations_5.0,diff,0.4968006563612336,91.20260995031192,0.998,1.293,0.294
ses-743475441,natural_scenes_presentations_10.0,drifting_gratings_presentations_2.0,diff,0.38333763714876823,91.40468049861795,0.998,0.164,0.835
ses-743475441,natural_scenes_presentations_10.0,flashes_presentations_1.0,diff,0.2890212615305919,91.31605703178931,0.998,-0.008,1.007
ses-743475441,drifting_gratings_presentations_7.0,drifting_gratings_presentations_5.0,same,0.47947461441297845,92.31461774853773,-0.002,1.293,1.295
ses-743475441,drifting_gratings_presentations_7.0,drifting_gratings_presentations_2.0,same,0.5021364382609276,92.79058499677373,-0.002,0.164,0.166
ses-743475441,drifting_gratings_presentations_7.0,flashes_presentations_1.0,diff,0.2609134988633651,92.3476000319182,-0.002,-0.008,0.007
ses-743475441,drifting_gratings_presentations_5.0,drifting_gratings_presentations_2.0,same,0.4661362003954347,92.13241778288102,1.293,0.164,1.129
ses-743475441,drifting_gratings_presentations_5.0,flashes_presentations_1.0,diff,0.28861089185941474,91.52732014426694,1.293,-0.008,1.301
ses-743475441,drifting_gratings_presentations_2.0,flashes_presentations_1.0,diff,0.2801496513698189,92.24408201290997,0.164,-0.008,0.172
ses-742951821,spontaneous_presentations_spontaneous,gabors_presentations_0.0,diff,0.45656647414590146,92.07989910035792,0.216,0.247,0.031
ses-742951821,spontaneous_presentations_spontaneous,static_gratings_presentations_14.0,diff,0.5010653364433262,91.94454960213308,0.216,0.092,0.124
ses-742951821,spontaneous_presentations_spontaneous,natural_scenes_presentations_13.0,diff,0.44532223648955904,90.6985358830799,0.216,1.454,1.238
ses-742951821,spontaneous_presentations_spontaneous,natural_scenes_presentations_9.0,diff,0.4587998114897929,91.40226831545193,0.216,0.37,0.154
ses-742951821,spontaneous_presentations_spontaneous,static_gratings_presentations_8.0,diff,0.4947060785569915,91.97482838186323,0.216,0.372,0.156
ses-742951821,spontaneous_presentations_spontaneous,natural_scenes_presentations_10.0,diff,0.4924711671659225,91.84315337113564,0.216,0.384,0.168
ses-742951821,spontaneous_presentations_spontaneous,static_gratings_presentations_11.0,diff,0.4587774144929034,91.30755275655831,0.216,0.382,0.166
ses-742951821,spontaneous_presentations_spontaneous,drifting_gratings_presentations_7.0,diff,0.460505382986689,92.50915183530381,0.216,0.315,0.099
ses-742951821,spontaneous_presentations_spontaneous,drifting_gratings_presentations_5.0,diff,0.4694612176790545,92.58410272474937,0.216,0.418,0.202
ses-742951821,spontaneous_presentations_spontaneous,drifting_gratings_presentations_2.0,diff,0.40121413570581144,92.21527163055366,0.216,0.858,0.642
ses-742951821,spontaneous_presentations_spontaneous,flashes_presentations_1.0,diff,0.3793420658119898,89.22780789444818,0.216,0.35,0.134
ses-742951821,gabors_presentations_0.0,static_gratings_presentations_14.0,diff,0.4562518517904457,92.15425411605199,0.247,0.092,0.154
ses-742951821,gabors_presentations_0.0,natural_scenes_presentations_13.0,diff,0.4099832010185627,91.32664230225696,0.247,1.454,1.207
ses-742951821,gabors_presentations_0.0,natural_scenes_presentations_9.0,diff,0.40717429192854754,91.66678107562375,0.247,0.37,0.123
ses-742951821,gabors_presentations_0.0,static_gratings_presentations_8.0,diff,0.4686069744072582,92.4287666036267,0.247,0.372,0.125
ses-742951821,gabors_presentations_0.0,natural_scenes_presentations_10.0,diff,0.46738809294565553,92.30600243053327,0.247,0.384,0.137
ses-742951821,gabors_presentations_0.0,static_gratings_presentations_11.0,diff,0.4057746331505001,91.61688219049634,0.247,0.382,0.135
ses-742951821,gabors_presentations_0.0,drifting_gratings_presentations_7.0,diff,0.4506571416921763,92.85560068767224,0.247,0.315,0.068
ses-742951821,gabors_presentations_0.0,drifting_gratings_presentations_5.0,diff,0.46374818582879934,92.90529575963295,0.247,0.418,0.171
ses-742951821,gabors_presentations_0.0,drifting_gratings_presentations_2.0,diff,0.4467907702521045,92.99261977097831,0.247,0.858,0.612
ses-742951821,gabors_presentations_0.0,flashes_presentations_1.0,diff,0.4126946521070314,90.42682552063582,0.247,0.35,0.103
ses-742951821,static_gratings_presentations_14.0,natural_scenes_presentations_13.0,diff,0.462361422161905,91.16709416873108,0.092,1.454,1.362
ses-742951821,static_gratings_presentations_14.0,natural_scenes_presentations_9.0,diff,0.4921644650736094,91.96831622068646,0.092,0.37,0.278
ses-742951821,static_gratings_presentations_14.0,static_gratings_presentations_8.0,same,0.5724241418609409,92.79883467109617,0.092,0.372,0.28
ses-742951821,static_gratings_presentations_14.0,natural_scenes_presentations_10.0,diff,0.5713222127286098,92.67811955670442,0.092,0.384,0.292
ses-742951821,static_gratings_presentations_14.0,static_gratings_presentations_11.0,same,0.5128713839756837,92.0630415524382,0.092,0.382,0.289
ses-742951821,static_gratings_presentations_14.0,drifting_gratings_presentations_7.0,diff,0.5070509192541345,92.91009711591238,0.092,0.315,0.223
ses-742951821,static_gratings_presentations_14.0,drifting_gratings_presentations_5.0,diff,0.48511740865062325,92.6509149006306,0.092,0.418,0.325
ses-742951821,static_gratings_presentations_14.0,drifting_gratings_presentations_2.0,diff,0.41360736710305634,92.29968709758084,0.092,0.858,0.766
ses-742951821,static_gratings_presentations_14.0,flashes_presentations_1.0,diff,0.3916545917508265,89.38840700768776,0.092,0.35,0.257
ses-742951821,natural_scenes_presentations_13.0,natural_scenes_presentations_9.0,same,0.49027935070287015,90.97858398728403,1.454,0.37,1.084
ses-742951821,natural_scenes_presentations_13.0,static_gratings_presentations_8.0,diff,0.48611387885236995,91.57501282185842,1.454,0.372,1.082
ses-742951821,natural_scenes_presentations_13.0,natural_scenes_presentations_10.0,same,0.5231342986969704,91.86807918875888,1.454,0.384,1.07
ses-742951821,natural_scenes_presentations_13.0,static_gratings_presentations_11.0,diff,0.4914866506978734,90.65432674565828,1.454,0.382,1.072
ses-742951821,natural_scenes_presentations_13.0,drifting_gratings_presentations_7.0,diff,0.42533635577144235,91.70198962721692,1.454,0.315,1.139
ses-742951821,natural_scenes_presentations_13.0,drifting_gratings_presentations_5.0,diff,0.4305919882306755,91.67902864233116,1.454,0.418,1.037
ses-742951821,natural_scenes_presentations_13.0,drifting_gratings_presentations_2.0,diff,0.4011256494392987,91.67337251688578,1.454,0.858,0.596
ses-742951821,natural_scenes_presentations_13.0,flashes_presentations_1.0,diff,0.4046670115120128,88.82703332372368,1.454,0.35,1.105
ses-742951821,natural_scenes_presentations_9.0,static_gratings_presentations_8.0,diff,0.5171778910343975,92.33694560743653,0.37,0.372,0.002
ses-742951821,natural_scenes_presentations_9.0,natural_scenes_presentations_10.0,same,0.53549288805051,92.40724231571174,0.37,0.384,0.014
ses-742951821,natural_scenes_presentations_9.0,static_gratings_presentations_11.0,diff,0.5862715677073277,91.56555951209411,0.37,0.382,0.012
ses-742951821,natural_scenes_presentations_9.0,drifting_gratings_presentations_7.0,diff,0.4488141875591209,92.33389734732037,0.37,0.315,0.055
ses-742951821,natural_scenes_presentations_9.0,drifting_gratings_presentations_5.0,diff,0.44406038516835433,92.2294372720697,0.37,0.418,0.048
ses-742951821,natural_scenes_presentations_9.0,drifting_gratings_presentations_2.0,diff,0.37337918896135375,91.86837161143096,0.37,0.858,0.488
ses-742951821,natural_scenes_presentations_9.0,flashes_presentations_1.0,diff,0.3682914306554427,89.04180615124972,0.37,0.35,0.02
ses-742951821,static_gratings_presentations_8.0,natural_scenes_presentations_10.0,diff,0.6042844295285542,92.98004835633343,0.372,0.384,0.012
ses-742951821,static_gratings_presentations_8.0,static_gratings_presentations_11.0,same,0.5061337556364865,92.03672876535562,0.372,0.382,0.01
ses-742951821,static_gratings_presentations_8.0,drifting_gratings_presentations_7.0,diff,0.5611234200101699,93.24732360355029,0.372,0.315,0.057
ses-742951821,static_gratings_presentations_8.0,drifting_gratings_presentations_5.0,diff,0.5351205236177262,93.0167224318992,0.372,0.418,0.046
ses-742951821,static_gratings_presentations_8.0,drifting_gratings_presentations_2.0,diff,0.4505226095373405,92.67576695637808,0.372,0.858,0.486
ses-742951821,static_gratings_presentations_8.0,flashes_presentations_1.0,diff,0.40624166525041894,89.79749110542485,0.372,0.35,0.022
ses-742951821,natural_scenes_presentations_10.0,static_gratings_presentations_11.0,diff,0.5112270601018617,91.9672226913552,0.384,0.382,0.002
ses-742951821,natural_scenes_presentations_10.0,drifting_gratings_presentations_7.0,diff,0.5226718714748413,92.90945724182343,0.384,0.315,0.069
ses-742951821,natural_scenes_presentations_10.0,drifting_gratings_presentations_5.0,diff,0.5004778945443101,92.7139100794808,0.384,0.418,0.034
ses-742951821,natural_scenes_presentations_10.0,drifting_gratings_presentations_2.0,diff,0.438200689755609,92.50802416276159,0.384,0.858,0.474
ses-742951821,natural_scenes_presentations_10.0,flashes_presentations_1.0,diff,0.4069017193153469,89.70245366442194,0.384,0.35,0.034
ses-742951821,static_gratings_presentations_11.0,drifting_gratings_presentations_7.0,diff,0.44605704465621987,92.262863232253,0.382,0.315,0.067
ses-742951821,static_gratings_presentations_11.0,drifting_gratings_presentations_5.0,diff,0.44791322906068304,92.13987405593062,0.382,0.418,0.036
ses-742951821,static_gratings_presentations_11.0,drifting_gratings_presentations_2.0,diff,0.38416625996696113,91.87881884063785,0.382,0.858,0.476
ses-742951821,static_gratings_presentations_11.0,flashes_presentations_1.0,diff,0.3676041436951853,88.93430828040192,0.382,0.35,0.032
ses-742951821,drifting_gratings_presentations_7.0,drifting_gratings_presentations_5.0,same,0.5791369805288391,93.87342895604989,0.315,0.418,0.102
ses-742951821,drifting_gratings_presentations_7.0,drifting_gratings_presentations_2.0,same,0.4881325137133857,93.53347109505421,0.315,0.858,0.543
ses-742951821,drifting_gratings_presentations_7.0,flashes_presentations_1.0,diff,0.36752154378912294,90.33575350877463,0.315,0.35,0.034
ses-742951821,drifting_gratings_presentations_5.0,drifting_gratings_presentations_2.0,same,0.5104358488244365,93.64149977312586,0.418,0.858,0.441
ses-742951821,drifting_gratings_presentations_5.0,flashes_presentations_1.0,diff,0.38107253498942456,90.38782045223448,0.418,0.35,0.068
ses-742951821,drifting_gratings_presentations_2.0,flashes_presentations_1.0,diff,0.3823971271474348,90.72401623145421,0.858,0.35,0.509
ses-750332458,spontaneous_presentations_spontaneous,gabors_presentations_0.0,diff,0.2795589776497231,92.71029328109552,19.039,37.268,18.228
ses-750332458,spontaneous_presentations_spontaneous,static_gratings_presentations_14.0,diff,0.4121456563056436,89.87036927793494,19.039,19.959,0.92
ses-750332458,spontaneous_presentations_spontaneous,natural_scenes_presentations_13.0,diff,0.42076299492339975,90.75831452701242,19.039,3.051,15.988
ses-750332458,spontaneous_presentations_spontaneous,static_gratings_presentations_8.0,diff,0.4109919983456872,91.0676348553343,19.039,0.916,18.124
ses-750332458,spontaneous_presentations_spontaneous,natural_scenes_presentations_9.0,diff,0.43724868442191883,90.5187471288249,19.039,0.084,18.956
ses-750332458,spontaneous_presentations_spontaneous,static_gratings_presentations_11.0,diff,0.3902080250650537,90.68499942223282,19.039,34.126,15.087
ses-750332458,spontaneous_presentations_spontaneous,natural_scenes_presentations_10.0,diff,0.4527695917493557,90.46224459045132,19.039,6.179,12.861
ses-750332458,spontaneous_presentations_spontaneous,drifting_gratings_presentations_7.0,diff,0.42566850316699284,91.0776365153362,19.039,0.076,18.963
ses-750332458,spontaneous_presentations_spontaneous,drifting_gratings_presentations_2.0,diff,0.347046552299912,91.5313586875304,19.039,36.334,17.294
ses-750332458,spontaneous_presentations_spontaneous,drifting_gratings_presentations_5.0,diff,0.3826229577102958,91.45698727550206,19.039,12.607,6.432
ses-750332458,spontaneous_presentations_spontaneous,flashes_presentations_1.0,diff,0.311196261469279,89.85954151596458,19.039,27.711,8.672
ses-750332458,gabors_presentations_0.0,static_gratings_presentations_14.0,diff,0.2654350477648865,92.65389091163547,37.268,19.959,17.308
ses-750332458,gabors_presentations_0.0,natural_scenes_presentations_13.0,diff,0.29580334422247334,93.65259458372456,37.268,3.051,34.216
ses-750332458,gabors_presentations_0.0,static_gratings_presentations_8.0,diff,0.31081613658551277,93.97261910865177,37.268,0.916,36.352
ses-750332458,gabors_presentations_0.0,natural_scenes_presentations_9.0,diff,0.2740201247428329,92.9430905507289,37.268,0.084,37.184
ses-750332458,gabors_presentations_0.0,static_gratings_presentations_11.0,diff,0.3032697093891209,93.9136879406454,37.268,34.126,3.141
ses-750332458,gabors_presentations_0.0,natural_scenes_presentations_10.0,diff,0.29036649804355824,93.15920186593786,37.268,6.179,31.089
ses-750332458,gabors_presentations_0.0,drifting_gratings_presentations_7.0,diff,0.2773998605224296,93.31170561802885,37.268,0.076,37.191
ses-750332458,gabors_presentations_0.0,drifting_gratings_presentations_2.0,diff,0.287036835165084,94.5535441008361,37.268,36.334,0.934
ses-750332458,gabors_presentations_0.0,drifting_gratings_presentations_5.0,diff,0.3303794680670039,94.45341412248285,37.268,12.607,24.661
ses-750332458,gabors_presentations_0.0,flashes_presentations_1.0,diff,0.3414132797411655,93.12443520832149,37.268,27.711,9.557
ses-750332458,static_gratings_presentations_14.0,natural_scenes_presentations_13.0,diff,0.45898952004372856,91.74998948787383,19.959,3.051,16.908
ses-750332458,static_gratings_presentations_14.0,static_gratings_presentations_8.0,same,0.422799273552043,91.78599664813964,19.959,0.916,19.044
ses-750332458,static_gratings_presentations_14.0,natural_scenes_presentations_9.0,diff,0.40639531138796425,90.69902933961683,19.959,0.084,19.876
ses-750332458,static_gratings_presentations_14.0,static_gratings_presentations_11.0,same,0.47642155974556527,92.20291747840626,19.959,34.126,14.167
ses-750332458,static_gratings_presentations_14.0,natural_scenes_presentations_10.0,diff,0.45783468847909353,91.08512573632491,19.959,6.179,13.781
ses-750332458,static_gratings_presentations_14.0,drifting_gratings_presentations_7.0,diff,0.38819487289392274,90.96492780226438,19.959,0.076,19.883
ses-750332458,static_gratings_presentations_14.0,drifting_gratings_presentations_2.0,diff,0.3046844289383768,91.46269617308533,19.959,36.334,16.374
ses-750332458,static_gratings_presentations_14.0,drifting_gratings_presentations_5.0,diff,0.3684886139156718,91.69284866681595,19.959,12.607,7.353
ses-750332458,static_gratings_presentations_14.0,flashes_presentations_1.0,diff,0.30459051902143397,90.06159930537007,19.959,27.711,7.752
ses-750332458,natural_scenes_presentations_13.0,static_gratings_presentations_8.0,diff,0.5046047146905027,93.0434591622457,3.051,0.916,2.136
ses-750332458,natural_scenes_presentations_13.0,natural_scenes_presentations_9.0,same,0.4697416809306756,92.12541778118467,3.051,0.084,2.968
ses-750332458,natural_scenes_presentations_13.0,static_gratings_presentations_11.0,diff,0.4448323257533689,92.6348583743651,3.051,34.126,31.075
ses-750332458,natural_scenes_presentations_13.0,natural_scenes_presentations_10.0,same,0.54596362456212,92.68048965602243,3.051,6.179,3.127
ses-750332458,natural_scenes_presentations_13.0,drifting_gratings_presentations_7.0,diff,0.42676839416935825,91.93596110079936,3.051,0.076,2.975
ses-750332458,natural_scenes_presentations_13.0,drifting_gratings_presentations_2.0,diff,0.33605628877566457,92.33764929053417,3.051,36.334,33.282
ses-750332458,natural_scenes_presentations_13.0,drifting_gratings_presentations_5.0,diff,0.41360945045450564,92.67835564722297,3.051,12.607,9.555
ses-750332458,natural_scenes_presentations_13.0,flashes_presentations_1.0,diff,0.31134555035819766,91.12825848228904,3.051,27.711,24.66
ses-750332458,static_gratings_presentations_8.0,natural_scenes_presentations_9.0,diff,0.4689666708497855,92.32490713885933,0.916,0.084,0.832
ses-750332458,static_gratings_presentations_8.0,static_gratings_presentations_11.0,same,0.43979981198949086,92.81085935347568,0.916,34.126,33.21
ses-750332458,static_gratings_presentations_8.0,natural_scenes_presentations_10.0,diff,0.4979816263706012,92.59446467155642,0.916,6.179,5.263
ses-750332458,static_gratings_presentations_8.0,drifting_gratings_presentations_7.0,diff,0.4634807311499435,92.48621827724473,0.916,0.076,0.84
ses-750332458,static_gratings_presentations_8.0,drifting_gratings_presentations_2.0,diff,0.3489822214155077,92.65593355782158,0.916,36.334,35.418
ses-750332458,static_gratings_presentations_8.0,drifting_gratings_presentations_5.0,diff,0.4495811920342387,93.08583925803981,0.916,12.607,11.691
ses-750332458,static_gratings_presentations_8.0,flashes_presentations_1.0,diff,0.307298189501157,91.4315736027481,0.916,27.711,26.795
ses-750332458,natural_scenes_presentations_9.0,static_gratings_presentations_11.0,diff,0.38059309748872866,91.43809371102073,0.084,34.126,34.043
ses-750332458,natural_scenes_presentations_9.0,natural_scenes_presentations_10.0,same,0.5060544769932241,92.06597599453818,0.084,6.179,6.095
ses-750332458,natural_scenes_presentations_9.0,drifting_gratings_presentations_7.0,diff,0.572660645742166,92.45374199556038,0.084,0.076,0.007
ses-750332458,natural_scenes_presentations_9.0,drifting_gratings_presentations_2.0,diff,0.3124015819757835,91.66836648545352,0.084,36.334,36.25
