session_id,condition_a,condition_b,n_units,n_bins_a,n_bins_b,wj_unsigned,binary_jaccard_top5,type1_gap,tversky_a_weighted,tversky_b_weighted,type3_asymmetry_gap
ses-732592105,natural_scenes_presentations_10.0,static_gratings_presentations_14.0,2037,3840,4320,0.49430862069129944,0.31578680203045684,0.1785218186608426,0.47999691369931713,0.47999691369931713,0.0
ses-732592105,natural_scenes_presentations_13.0,spontaneous_presentations_spontaneous,2037,4220,12366,0.44367268681526184,0.25066644150392625,0.1930062453113356,0.40085259056363565,0.40085259056363565,0.0
ses-732592105,natural_scenes_presentations_13.0,static_gratings_presentations_8.0,2037,4220,3840,0.4504912495613098,0.2633990312852225,0.1870922182760873,0.4169688669418618,0.4169688669418618,0.0
ses-732592105,natural_scenes_presentations_13.0,static_gratings_presentations_11.0,2037,4220,3840,0.5290539860725403,0.3848537464939228,0.1442002395786175,0.5558041742216735,0.5558041742216735,0.0
ses-732592105,natural_scenes_presentations_13.0,static_gratings_presentations_14.0,2037,4220,4320,0.4923970401287079,0.3247304134512189,0.167666626677489,0.49025886346977354,0.49025886346977354,0.0
ses-732592105,spontaneous_presentations_spontaneous,static_gratings_presentations_8.0,2037,12366,3840,0.47310322523117065,0.3243496976006029,0.14875352763056776,0.4898248524362486,0.4898248524362486,0.0
ses-732592105,spontaneous_presentations_spontaneous,static_gratings_presentations_11.0,2037,12366,3840,0.45213261246681213,0.27898356308014927,0.17314904938666287,0.436258246209637,0.436258246209637,0.0
ses-732592105,spontaneous_presentations_spontaneous,static_gratings_presentations_14.0,2037,12366,4320,0.45596742630004883,0.2677630372317662,0.18820438906828263,0.4224181165850083,0.4224181165850083,0.0
ses-732592105,static_gratings_presentations_8.0,static_gratings_presentations_11.0,2037,3840,3840,0.5104728937149048,0.34491234669589527,0.16556054701900952,0.5129142394197754,0.5129142394197754,0.0
ses-732592105,static_gratings_presentations_8.0,static_gratings_presentations_14.0,2037,3840,4320,0.5340254902839661,0.36056635588827723,0.17345913439568883,0.5300239188302921,0.5300239188302921,0.0
ses-732592105,static_gratings_presentations_11.0,static_gratings_presentations_14.0,2037,3840,4320,0.5332472324371338,0.3622914203127053,0.1709558121244285,0.5318853439296324,0.5318853439296324,0.0
ses-737581020,drifting_gratings_presentations_2.0,drifting_gratings_presentations_5.0,1579,4000,4000,0.374645859003067,0.1621967032659496,0.21244915573711742,0.27912091440313364,0.27912091440313364,0.0
ses-737581020,drifting_gratings_presentations_2.0,drifting_gratings_presentations_7.0,1579,4000,4600,0.4105392396450043,0.18787185354691074,0.22266738609809353,0.3163167019842034,0.3163167019842034,0.0
ses-737581020,drifting_gratings_presentations_2.0,flashes_presentations_1.0,1579,4000,300,0.2559484541416168,0.07919128220231805,0.17675717193929877,0.14676041867334488,0.14676041867334488,0.0
ses-737581020,drifting_gratings_presentations_2.0,gabors_presentations_0.0,1579,4000,7290,0.3512135446071625,0.11320198364830451,0.23801156095885795,0.2033808514737045,0.2033808514737045,0.0
ses-737581020,drifting_gratings_presentations_2.0,natural_scenes_presentations_9.0,1579,4000,3840,0.3740045428276062,0.11373937297181323,0.26026516985579295,0.20424773646696204,0.20424773646696204,0.0
ses-737581020,drifting_gratings_presentations_2.0,natural_scenes_presentations_10.0,1579,4000,3840,0.29307061433792114,0.08411214953271028,0.20895846480521085,0.15517241379310345,0.15517241379310345,0.0
ses-737581020,drifting_gratings_presentations_2.0,natural_scenes_presentations_13.0,1579,4000,4220,0.35925766825675964,0.10962271545120952,0.24963495280555012,0.1975855647595197,0.1975855647595197,0.0
ses-737581020,drifting_gratings_presentations_2.0,spontaneous_presentations_spontaneous,1579,4000,12365,0.29842203855514526,0.07919128220231805,0.2192307563528272,0.14676041867334488,0.14676041867334488,0.0
ses-737581020,drifting_gratings_presentations_2.0,static_gratings_presentations_8.0,1579,4000,3840,0.38523390889167786,0.13375680250441366,0.25147710638726417,0.23595325242406728,0.23595325242406728,0.0
ses-737581020,drifting_gratings_presentations_2.0,static_gratings_presentations_11.0,1579,4000,3840,0.34702062606811523,0.10876356095867856,0.23825706510943667,0.19618891671482694,0.19618891671482694,0.0
ses-737581020,drifting_gratings_presentations_2.0,static_gratings_presentations_14.0,1579,4000,4320,0.32052338123321533,0.0914156059185801,0.22910777531463522,0.16751749823412315,0.16751749823412315,0.0
ses-737581020,drifting_gratings_presentations_5.0,drifting_gratings_presentations_7.0,1579,4000,4600,0.48247599601745605,0.35718331953462024,0.12529267648283582,0.5263597251653502,0.5263597251653502,0.0
ses-737581020,drifting_gratings_presentations_5.0,flashes_presentations_1.0,1579,4000,300,0.36744803190231323,0.190164122356178,0.17728390954613524,0.31955949399601874,0.31955949399601874,0.0
ses-737581020,drifting_gratings_presentations_5.0,gabors_presentations_0.0,1579,4000,7290,0.42267799377441406,0.2096590964259013,0.21301889734851276,0.346641623322417,0.346641623322417,0.0
ses-737581020,drifting_gratings_presentations_5.0,natural_scenes_presentations_9.0,1579,4000,3840,0.4051757752895355,0.1418934401437174,0.2632823351458181,0.24852308482630192,0.24852308482630192,0.0
ses-737581020,drifting_gratings_presentations_5.0,natural_scenes_presentations_10.0,1579,4000,3840,0.45211881399154663,0.2806875070673013,0.17143130692424535,0.4383387914981057,0.4383387914981057,0.0
ses-737581020,drifting_gratings_presentations_5.0,natural_scenes_presentations_13.0,1579,4000,4220,0.4100797176361084,0.15188106178980557,0.25819865584630286,0.2637096256341103,0.2637096256341103,0.0
ses-737581020,drifting_gratings_presentations_5.0,spontaneous_presentations_spontaneous,1579,4000,12365,0.3883270025253296,0.12812061393579935,0.26020638858953027,0.2271399216592821,0.2271399216592821,0.0
ses-737581020,drifting_gratings_presentations_5.0,static_gratings_presentations_8.0,1579,4000,3840,0.42463219165802,0.18646908689192793,0.2381631047660921,0.31432607718487127,0.31432607718487127,0.0
ses-737581020,drifting_gratings_presentations_5.0,static_gratings_presentations_11.0,1579,4000,3840,0.4776006042957306,0.2687536916715889,0.20884691262414168,0.4236499068901304,0.4236499068901304,0.0
ses-737581020,drifting_gratings_presentations_5.0,static_gratings_presentations_14.0,1579,4000,4320,0.4473324120044708,0.2236671512198955,0.22366526078457533,0.36556861234187377,0.36556861234187377,0.0
ses-737581020,drifting_gratings_presentations_7.0,flashes_presentations_1.0,1579,4600,300,0.29225340485572815,0.1302493944314914,0.16200401042423676,0.2304790342259038,0.2304790342259038,0.0
ses-737581020,drifting_gratings_presentations_7.0,gabors_presentations_0.0,1579,4600,7290,0.3901122510433197,0.16057272210681248,0.22953952893650723,0.27671290053297376,0.27671290053297376,0.0
ses-737581020,drifting_gratings_presentations_7.0,natural_scenes_presentations_9.0,1579,4600,3840,0.41133224964141846,0.15444276619994995,0.2568894834414685,0.2675624478263661,0.2675624478263661,0.0
ses-737581020,drifting_gratings_presentations_7.0,natural_scenes_presentations_10.0,1579,4600,3840,0.3637990355491638,0.21840159605680085,0.14539743949236297,0.35850510498940474,0.35850510498940474,0.0
ses-737581020,drifting_gratings_presentations_7.0,natural_scenes_presentations_13.0,1579,4600,4220,0.4052036702632904,0.16214249734146752,0.2430611729218229,0.2790406472741283,0.2790406472741283,0.0
ses-737581020,drifting_gratings_presentations_7.0,spontaneous_presentations_spontaneous,1579,4600,12365,0.3457556366920471,0.12189323535768316,0.22386240133436397,0.21729917164322868,0.21729917164322868,0.0
ses-737581020,drifting_gratings_presentations_7.0,static_gratings_presentations_8.0,1579,4600,3840,0.4368780851364136,0.20336134453781513,0.23351674059859845,0.33798882681564246,0.33798882681564246,0.0
ses-737581020,drifting_gratings_presentations_7.0,static_gratings_presentations_11.0,1579,4600,3840,0.43013834953308105,0.24821160204388337,0.18192674748919768,0.39770757079560776,0.39770757079560776,0.0
ses-737581020,drifting_gratings_presentations_7.0,static_gratings_presentations_14.0,1579,4600,4320,0.38852304220199585,0.19637009650933884,0.192152945692657,0.3282765042059976,0.3282765042059976,0.0
ses-737581020,flashes_presentations_1.0,gabors_presentations_0.0,1579,300,7290,0.3357403576374054,0.19225984267039256,0.14348051496701283,0.3225133243434149,0.3225133243434149,0.0
ses-737581020,flashes_presentations_1.0,natural_scenes_presentations_9.0,1579,300,3840,0.3311055302619934,0.1135701389013032,0.21753539136069022,0.20397482822834392,0.20397482822834392,0.0
ses-737581020,flashes_presentations_1.0,natural_scenes_presentations_10.0,1579,300,3840,0.4351794123649597,0.18529512501427103,0.24988428735068868,0.3126565209015604,0.3126565209015604,0.0
ses-737581020,flashes_presentations_1.0,natural_scenes_presentations_13.0,1579,300,4220,0.34323516488075256,0.11807730621842102,0.22515785866233154,0.21121492326462468,0.21121492326462468,0.0
ses-737581020,flashes_presentations_1.0,spontaneous_presentations_spontaneous,1579,300,12365,0.38702669739723206,0.10940533224100162,0.2776213651562304,0.19723238939189622,0.19723238939189622,0.0
ses-737581020,flashes_presentations_1.0,static_gratings_presentations_8.0,1579,300,3840,0.32148680090904236,0.11925253795705687,0.2022342629519855,0.21309317408334938,0.21309317408334938,0.0
ses-737581020,flashes_presentations_1.0,static_gratings_presentations_11.0,1579,300,3840,0.38199660181999207,0.1583498368246353,0.22364676499535677,0.27340589481795413,0.27340589481795413,0.0
ses-737581020,flashes_presentations_1.0,static_gratings_presentations_14.0,1579,300,4320,0.392424613237381,0.14653831641527318,0.2458862968221078,0.2556186990303731,0.2556186990303731,0.0
ses-737581020,gabors_presentations_0.0,natural_scenes_presentations_9.0,1579,7290,3840,0.3903128504753113,0.13872055718555484,0.2515922932897564,0.2436428433827779,0.2436428433827779,0.0
ses-737581020,gabors_presentations_0.0,natural_scenes_presentations_10.0,1579,7290,3840,0.38619258999824524,0.19570412599694798,0.19048846400129726,0.3273454055095357,0.3273454055095357,0.0
ses-737581020,gabors_presentations_0.0,natural_scenes_presentations_13.0,1579,7290,4220,0.3926086127758026,0.13982488723799416,0.2527837255378085,0.24534450651769088,0.24534450651769088,0.0
ses-737581020,gabors_presentations_0.0,spontaneous_presentations_spontaneous,1579,7290,12365,0.3622744083404541,0.13186154265467429,0.23041286568577982,0.23299942207667115,0.23299942207667115,0.0
ses-737581020,gabors_presentations_0.0,static_gratings_presentations_8.0,1579,7290,3840,0.4015485942363739,0.1543358010507102,0.2472127931856637,0.26740191356835546,0.26740191356835546,0.0
ses-737581020,gabors_presentations_0.0,static_gratings_presentations_11.0,1579,7290,3840,0.41647347807884216,0.1797950718763613,0.23667840620248087,0.30479034225903806,0.30479034225903806,0.0
ses-737581020,gabors_presentations_0.0,static_gratings_presentations_14.0,1579,7290,4320,0.3936312794685364,0.1656982456140351,0.22793303385450128,0.28429011751107686,0.28429011751107686,0.0
ses-737581020,natural_scenes_presentations_9.0,natural_scenes_presentations_10.0,1579,3840,3840,0.41352158784866333,0.200624482007594,0.21289710584106933,0.3342002183265909,0.3342002183265909,0.0
ses-737581020,natural_scenes_presentations_9.0,natural_scenes_presentations_13.0,1579,3840,4220,0.5316964983940125,0.3606072189155245,0.17108927947848795,0.5300680665253965,0.5300680665253965,0.0
ses-737581020,natural_scenes_presentations_9.0,spontaneous_presentations_spontaneous,1579,3840,12365,0.3822256922721863,0.13176900226201183,0.25045669001017445,0.23285494124446157,0.23285494124446157,0.0
ses-737581020,natural_scenes_presentations_9.0,static_gratings_presentations_8.0,1579,3840,3840,0.4978550374507904,0.28650646950092423,0.21134856794986617,0.4454022988505747,0.4454022988505747,0.0
ses-737581020,natural_scenes_presentations_9.0,static_gratings_presentations_11.0,1579,3840,3840,0.44281214475631714,0.19101746603825895,0.25179467871805816,0.3207635009310987,0.3207635009310987,0.0
ses-737581020,natural_scenes_presentations_9.0,static_gratings_presentations_14.0,1579,3840,4320,0.42528897523880005,0.1868420801935773,0.23844689504522276,0.3148558402363064,0.3148558402363064,0.0
ses-737581020,natural_scenes_presentations_10.0,natural_scenes_presentations_13.0,1579,3840,4220,0.4344630837440491,0.22660680529300567,0.2078562784510434,0.3694856482373339,0.3694856482373339,0.0
ses-737581020,natural_scenes_presentations_10.0,spontaneous_presentations_spontaneous,1579,3840,12365,0.4308227300643921,0.15509568313306632,0.27572704693132577,0.26854170680023115,0.26854170680023115,0.0
ses-737581020,natural_scenes_presentations_10.0,static_gratings_presentations_8.0,1579,3840,3840,0.38743114471435547,0.18055529233393347,0.206875852380422,0.30588197521351057,0.30588197521351057,0.0
ses-737581020,natural_scenes_presentations_10.0,static_gratings_presentations_11.0,1579,3840,3840,0.5210794806480408,0.3644069652831015,0.15667251536493926,0.5341616901046683,0.5341616901046683,0.0
ses-737581020,natural_scenes_presentations_10.0,static_gratings_presentations_14.0,1579,3840,4320,0.5053581595420837,0.2878097187335256,0.21754844080855812,0.4469755345790792,0.4469755345790792,0.0
ses-737581020,natural_scenes_presentations_13.0,spontaneous_presentations_spontaneous,1579,4220,12365,0.39678478240966797,0.13600014589355242,0.26078463651611555,0.23943684582289862,0.23943684582289862,0.0
ses-737581020,natural_scenes_presentations_13.0,static_gratings_presentations_8.0,1579,4220,3840,0.47086140513420105,0.24003662857825378,0.23082477655594727,0.3871444166185064,0.3871444166185064,0.0
ses-737581020,natural_scenes_presentations_13.0,static_gratings_presentations_11.0,1579,4220,3840,0.4663301110267639,0.22329467906483508,0.24303543196192884,0.3650709561420407,0.3650709561420407,0.0
ses-737581020,natural_scenes_presentations_13.0,static_gratings_presentations_14.0,1579,4220,4320,0.4815804064273834,0.28027951906278903,0.2013008873645944,0.4378411352982727,0.4378411352982727,0.0
ses-737581020,spontaneous_presentations_spontaneous,static_gratings_presentations_8.0,1579,12365,3840,0.374684602022171,0.13676718828413706,0.23791741373803396,0.24062479933217748,0.24062479933217748,0.0
ses-737581020,spontaneous_presentations_spontaneous,static_gratings_presentations_11.0,1579,12365,3840,0.42246749997138977,0.15059384177764643,0.2718736581937433,0.26176716111218135,0.26176716111218135,0.0
ses-737581020,spontaneous_presentations_spontaneous,static_gratings_presentations_14.0,1579,12365,4320,0.4278058707714081,0.15386538978058922,0.27394048099081886,0.2666955628331086,0.2666955628331086,0.0
ses-737581020,static_gratings_presentations_8.0,static_gratings_presentations_11.0,1579,3840,3840,0.47342246770858765,0.26679275212006587,0.20662971558852178,0.42120978616836835,0.42120978616836835,0.0
ses-737581020,static_gratings_presentations_8.0,static_gratings_presentations_14.0,1579,3840,4320,0.44542941451072693,0.23886518898600878,0.20656422552471815,0.38561934116740515,0.38561934116740515,0.0
ses-737581020,static_gratings_presentations_11.0,static_gratings_presentations_14.0,1579,3840,4320,0.5389666557312012,0.33537702985154616,0.203589625879655,0.5022956398895524,0.5022956398895524,0.0
ses-744228101,drifting_gratings_presentations_2.0,drifting_gratings_presentations_5.0,1855,4000,4000,0.5320280194282532,0.39729901028716297,0.1347290091410902,0.5686671318911375,0.5686671318911375,0.0
ses-744228101,drifting_gratings_presentations_2.0,drifting_gratings_presentations_7.0,1855,4000,4600,0.3828871548175812,0.1235103491532511,0.2593768056643301,0.21986508490346593,0.21986508490346593,0.0
ses-744228101,drifting_gratings_presentations_2.0,flashes_presentations_1.0,1855,4000,300,0.40307846665382385,0.25014539955798537,0.15293306709583848,0.4001860897883229,0.4001860897883229,0.0
ses-744228101,drifting_gratings_presentations_2.0,gabors_presentations_0.0,1855,4000,7290,0.47267282009124756,0.3208184834705666,0.15185433662068099,0.4857873924168411,0.4857873924168411,0.0
ses-744228101,drifting_gratings_presentations_2.0,natural_scenes_presentations_9.0,1855,4000,3840,0.4572380483150482,0.26804807905021755,0.18918996926483067,0.4227727378460107,0.4227727378460107,0.0
ses-744228101,drifting_gratings_presentations_2.0,natural_scenes_presentations_10.0,1855,4000,3840,0.45736604928970337,0.26902129794990626,0.1883447513397971,0.42398232147010934,0.42398232147010934,0.0
ses-744228101,drifting_gratings_presentations_2.0,natural_scenes_presentations_13.0,1855,4000,4220,0.46775898337364197,0.28368593141133785,0.1840730519623041,0.4419865084903466,0.4419865084903466,0.0
ses-744228101,drifting_gratings_presentations_2.0,spontaneous_presentations_spontaneous,1855,4000,12365,0.4372728765010834,0.2170971143841967,0.22017576211688666,0.3567457548267039,0.3567457548267039,0.0
ses-744228101,drifting_gratings_presentations_2.0,static_gratings_presentations_8.0,1855,4000,3840,0.460978239774704,0.2554757315577361,0.20550250821696786,0.4069783670621075,0.4069783670621075,0.0
ses-744228101,drifting_gratings_presentations_2.0,static_gratings_presentations_11.0,1855,4000,3840,0.46345245838165283,0.28822498239515754,0.1752274759864953,0.44747615724587114,0.44747615724587114,0.0
ses-744228101,drifting_gratings_presentations_2.0,static_gratings_presentations_14.0,1855,4000,4320,0.46246960759162903,0.2714138897309447,0.19105571786068432,0.426948127471505,0.426948127471505,0.0
ses-744228101,drifting_gratings_presentations_5.0,drifting_gratings_presentations_7.0,1855,4000,4600,0.3941708505153656,0.13651985406863004,0.25765099644673556,0.24024191672481973,0.24024191672481973,0.0
ses-744228101,drifting_gratings_presentations_5.0,flashes_presentations_1.0,1855,4000,300,0.3716719448566437,0.18209127592441104,0.18958066893223263,0.3080832751802745,0.3080832751802745,0.0
ses-744228101,drifting_gratings_presentations_5.0,gabors_presentations_0.0,1855,4000,7290,0.4232463836669922,0.2373092337691306,0.1859371498978616,0.38358920679227726,0.38358920679227726,0.0
ses-744228101,drifting_gratings_presentations_5.0,natural_scenes_presentations_9.0,1855,4000,3840,0.45643627643585205,0.27043699900262275,0.1859992774332293,0.4257385438474064,0.4257385438474064,0.0
ses-744228101,drifting_gratings_presentations_5.0,natural_scenes_presentations_10.0,1855,4000,3840,0.44810348749160767,0.25461469991682595,0.19348878757478172,0.4058850895557106,0.4058850895557106,0.0
ses-744228101,drifting_gratings_presentations_5.0,natural_scenes_presentations_13.0,1855,4000,4220,0.4615458548069,0.27513792489766864,0.18640792990923138,0.43154221912072577,0.43154221912072577,0.0
ses-744228101,drifting_gratings_presentations_5.0,spontaneous_presentations_spontaneous,1855,4000,12365,0.4409164786338806,0.22763682053771578,0.21327965809616484,0.37085368690393117,0.37085368690393117,0.0
ses-744228101,drifting_gratings_presentations_5.0,static_gratings_presentations_8.0,1855,4000,3840,0.4696175754070282,0.27590428491930996,0.19371329048771824,0.43248429867411026,0.43248429867411026,0.0
ses-744228101,drifting_gratings_presentations_5.0,static_gratings_presentations_11.0,1855,4000,3840,0.45572274923324585,0.2761504723597207,0.17957227687352517,0.4327866945801349,0.4327866945801349,0.0
ses-744228101,drifting_gratings_presentations_5.0,static_gratings_presentations_14.0,1855,4000,4320,0.4787349998950958,0.3024805907971975,0.1762544090978983,0.4644684810421028,0.4644684810421028,0.0
ses-744228101,drifting_gratings_presentations_7.0,flashes_presentations_1.0,1855,4600,300,0.31983718276023865,0.08653208226708368,0.23330510049315495,0.15928122819260293,0.15928122819260293,0.0
ses-744228101,drifting_gratings_presentations_7.0,gabors_presentations_0.0,1855,4600,7290,0.33712655305862427,0.09211462249771364,0.24501193056091064,0.16869039311467784,0.16869039311467784,0.0
ses-744228101,drifting_gratings_presentations_7.0,natural_scenes_presentations_9.0,1855,4600,3840,0.36063382029533386,0.11068768852173126,0.2499461317736026,0.19931379390555942,0.19931379390555942,0.0
ses-744228101,drifting_gratings_presentations_7.0,natural_scenes_presentations_10.0,1855,4600,3840,0.3533916473388672,0.10545398441718738,0.2479376629216798,0.19078855547801815,0.19078855547801815,0.0
ses-744228101,drifting_gratings_presentations_7.0,natural_scenes_presentations_13.0,1855,4600,4220,0.3621731102466583,0.10824675826867057,0.25392635197798774,0.19534775529192835,0.19534775529192835,0.0
ses-744228101,drifting_gratings_presentations_7.0,spontaneous_presentations_spontaneous,1855,4600,12365,0.37701383233070374,0.1379940175238902,0.23901981480681353,0.24252151663177482,0.24252151663177482,0.0
ses-744228101,drifting_gratings_presentations_7.0,static_gratings_presentations_8.0,1855,4600,3840,0.4058588445186615,0.15751211631663975,0.24834672820202175,0.2721563154221912,0.2721563154221912,0.0
ses-744228101,drifting_gratings_presentations_7.0,static_gratings_presentations_11.0,1855,4600,3840,0.35204964876174927,0.10682011276743647,0.2452295359943128,0.19302163293789254,0.19302163293789254,0.0
ses-744228101,drifting_gratings_presentations_7.0,static_gratings_presentations_14.0,1855,4600,4320,0.3671214282512665,0.11366565420409432,0.2534557740471722,0.20412886717841358,0.20412886717841358,0.0
ses-744228101,flashes_presentations_1.0,gabors_presentations_0.0,1855,300,7290,0.4169532358646393,0.31296241152621573,0.10399082433842355,0.4767271458478716,0.4767271458478716,0.0
ses-744228101,flashes_presentations_1.0,natural_scenes_presentations_9.0,1855,300,3840,0.41948798298835754,0.230861732053512,0.18862625093484556,0.37512212142358686,0.37512212142358686,0.0
ses-744228101,flashes_presentations_1.0,natural_scenes_presentations_10.0,1855,300,3840,0.4275452196598053,0.24246759439892487,0.18507762526088042,0.3903000697836706,0.3903000697836706,0.0
ses-744228101,flashes_presentations_1.0,natural_scenes_presentations_13.0,1855,300,4220,0.4126221537590027,0.21846834079700697,0.19415381296199571,0.35859502209816235,0.35859502209816235,0.0
ses-744228101,flashes_presentations_1.0,spontaneous_presentations_spontaneous,1855,300,12365,0.4045284390449524,0.16643151725634903,0.23809692178860337,0.2853686903931147,0.2853686903931147,0.0
ses-744228101,flashes_presentations_1.0,static_gratings_presentations_8.0,1855,300,3840,0.3954525589942932,0.16835732873129006,0.22709523026300316,0.2881949290532682,0.2881949290532682,0.0
ses-744228101,flashes_presentations_1.0,static_gratings_presentations_11.0,1855,300,3840,0.42053163051605225,0.23164634932458567,0.18888528119146658,0.3761572458711328,0.3761572458711328,0.0
ses-744228101,flashes_presentations_1.0,static_gratings_presentations_14.0,1855,300,4320,0.3888128101825714,0.177114850156757,0.21169796002581442,0.3009304489416143,0.3009304489416143,0.0
ses-744228101,gabors_presentations_0.0,natural_scenes_presentations_9.0,1855,7290,3840,0.45620197057724,0.31563444397689455,0.14056752660034544,0.4798208885787392,0.4798208885787392,0.0
ses-744228101,gabors_presentations_0.0,natural_scenes_presentations_10.0,1855,7290,3840,0.4617304801940918,0.3208895033990091,0.14084097679508267,0.4858688066992324,0.4858688066992324,0.0
ses-744228101,gabors_presentations_0.0,natural_scenes_presentations_13.0,1855,7290,4220,0.4401993751525879,0.278427465820131,0.1617719093324569,0.4355780414049779,0.4355780414049779,0.0
ses-744228101,gabors_presentations_0.0,spontaneous_presentations_spontaneous,1855,7290,12365,0.41028162837028503,0.20161836947179385,0.2086632588984912,0.3355780414049779,0.3355780414049779,0.0
ses-744228101,gabors_presentations_0.0,static_gratings_presentations_8.0,1855,7290,3840,0.40958407521247864,0.1997404608912238,0.20984361432125484,0.3329727843684578,0.3329727843684578,0.0
ses-744228101,gabors_presentations_0.0,static_gratings_presentations_11.0,1855,7290,3840,0.45147714018821716,0.2987719218742919,0.15270521831392525,0.4600837404047453,0.4600837404047453,0.0
ses-744228101,gabors_presentations_0.0,static_gratings_presentations_14.0,1855,7290,4320,0.41613468527793884,0.22179275848348776,0.1943419267944511,0.36306117701791113,0.36306117701791113,0.0
ses-744228101,natural_scenes_presentations_9.0,natural_scenes_presentations_10.0,1855,3840,3840,0.6631629467010498,0.6288564094306202,0.03430653727042965,0.772144684810421,0.772144684810421,0.0
ses-744228101,natural_scenes_presentations_9.0,natural_scenes_presentations_13.0,1855,3840,4220,0.5858556628227234,0.4748867846850556,0.11096887813766781,0.643963712491277,0.643963712491277,0.0
ses-744228101,natural_scenes_presentations_9.0,spontaneous_presentations_spontaneous,1855,3840,12365,0.4584592282772064,0.23409477468943096,0.22436445358777546,0.37937892533147244,0.37937892533147244,0.0
ses-744228101,natural_scenes_presentations_9.0,static_gratings_presentations_8.0,1855,3840,3840,0.5284637212753296,0.3577147188403051,0.1707490024350245,0.5269364968597349,0.5269364968597349,0.0
ses-744228101,natural_scenes_presentations_9.0,static_gratings_presentations_11.0,1855,3840,3840,0.5944111943244934,0.5070329959248061,0.0873781983996873,0.6728890439637125,0.6728890439637125,0.0
ses-744228101,natural_scenes_presentations_9.0,static_gratings_presentations_14.0,1855,3840,4320,0.5197362303733826,0.34830403487588013,0.17143219549750244,0.5166550360548965,0.5166550360548965,0.0
ses-744228101,natural_scenes_presentations_10.0,natural_scenes_presentations_13.0,1855,3840,4220,0.6108777523040771,0.5242653902406594,0.08661236206341771,0.6878925331472435,0.6878925331472435,0.0
ses-744228101,natural_scenes_presentations_10.0,spontaneous_presentations_spontaneous,1855,3840,12365,0.45389309525489807,0.22287014649409756,0.2310229487608005,0.36450337287741336,0.36450337287741336,0.0
ses-744228101,natural_scenes_presentations_10.0,static_gratings_presentations_8.0,1855,3840,3840,0.5096404552459717,0.3243482613885787,0.18529219385739298,0.4898232147010933,0.4898232147010933,0.0
ses-744228101,natural_scenes_presentations_10.0,static_gratings_presentations_11.0,1855,3840,3840,0.6418957114219666,0.5878116343490305,0.054084077072936054,0.7404047452896022,0.7404047452896022,0.0
ses-744228101,natural_scenes_presentations_10.0,static_gratings_presentations_14.0,1855,3840,4320,0.5277379751205444,0.35768255998484094,0.1700554151357035,0.5269016050244243,0.5269016050244243,0.0
ses-744228101,natural_scenes_presentations_13.0,spontaneous_presentations_spontaneous,1855,4220,12365,0.45607250928878784,0.2229832085173569,0.23308930077143095,0.3646545708304257,0.3646545708304257,0.0
ses-744228101,natural_scenes_presentations_13.0,static_gratings_presentations_8.0,1855,4220,3840,0.5032863020896912,0.30478329488891587,0.1985030072007753,0.46717841358455453,0.46717841358455453,0.0
ses-744228101,natural_scenes_presentations_13.0,static_gratings_presentations_11.0,1855,4220,3840,0.6057801246643066,0.5306967180281464,0.0750834066361602,0.6934054431263085,0.6934054431263085,0.0
ses-744228101,natural_scenes_presentations_13.0,static_gratings_presentations_14.0,1855,4220,4320,0.597227156162262,0.4861933365023119,0.11103381965995007,0.6542800651314259,0.6542800651314259,0.0
ses-744228101,spontaneous_presentations_spontaneous,static_gratings_presentations_8.0,1855,12365,3840,0.4654615521430969,0.23629514066128418,0.22916641148181274,0.38226331705047684,0.38226331705047684,0.0
ses-744228101,spontaneous_presentations_spontaneous,static_gratings_presentations_11.0,1855,12365,3840,0.45352697372436523,0.2283822300323597,0.22514474369200554,0.37184228890439636,0.37184228890439636,0.0
ses-744228101,spontaneous_presentations_spontaneous,static_gratings_presentations_14.0,1855,12365,4320,0.442186564207077,0.2098016730102224,0.23238489119685463,0.3468364735985113,0.3468364735985113,0.0
ses-744228101,static_gratings_presentations_8.0,static_gratings_presentations_11.0,1855,3840,3840,0.5212215185165405,0.35150429123832877,0.16971722727821176,0.5201674808094906,0.5201674808094906,0.0
ses-744228101,static_gratings_presentations_8.0,static_gratings_presentations_14.0,1855,3840,4320,0.4982679784297943,0.29977324263038546,0.19849473579940885,0.4612700628053036,0.4612700628053036,0.0
ses-744228101,static_gratings_presentations_11.0,static_gratings_presentations_14.0,1855,3840,4320,0.5660907030105591,0.431735300484572,0.1343554025259871,0.6030937427308677,0.6030937427308677,0.0
ses-754312389,drifting_gratings_presentations_2.0,drifting_gratings_presentations_5.0,1360,4000,4000,0.5899935364723206,0.5196092940654137,0.07038424240690688,0.6838722243864434,0.6838722243864434,0.0
ses-754312389,drifting_gratings_presentations_2.0,drifting_gratings_presentations_7.0,1360,4000,4600,0.5366193056106567,0.4267055717660136,0.10991373384464315,0.5981690689520841,0.5981690689520841,0.0
ses-754312389,drifting_gratings_presentations_2.0,flashes_presentations_1.0,1360,4000,300,0.4287443459033966,0.33938199315902373,0.08936235274437287,0.5067740120330693,0.5067740120330693,0.0
ses-754312389,drifting_gratings_presentations_2.0,gabors_presentations_0.0,1360,4000,7290,0.4891664683818817,0.34076169749727964,0.14840477088460208,0.5083106090118167,0.5083106090118167,0.0
ses-754312389,drifting_gratings_presentations_2.0,natural_scenes_presentations_9.0,1360,4000,3840,0.4616635739803314,0.3047566605955356,0.15690691338479584,0.4671471237501623,0.4671471237501623,0.0
